Date,Open,High,Low,Close
2009-10-16,91.32,91.32,91.32,91.32
2009-10-19,91.85,91.85,91.85,91.85
2009-10-20,91.14,91.14,91.14,91.14
2009-10-21,90.29,90.29,90.29,90.29
2009-10-22,90.97,90.97,90.97,90.97
2009-10-23,89.68,89.68,89.68,89.68
2009-10-26,88.55,88.55,88.55,88.55
2009-10-27,88.03,88.03,88.03,88.03
2009-10-28,85.52,85.52,85.52,85.52
2009-10-29,86.88,86.88,86.88,86.88
2009-10-30,84.44,84.44,84.44,84.44
2009-11-02,84.14,84.14,84.14,84.14
2009-11-03,84.68,84.68,84.68,84.68
2009-11-04,83.81,83.81,83.81,83.81
2009-11-05,86.16,86.16,86.16,86.16
2009-11-06,85.77,85.77,85.77,85.77
2009-11-09,87.03,87.03,87.03,87.03
2009-11-10,85.77,85.77,85.77,85.77
2009-11-11,86.84,86.84,86.84,86.84
2009-11-12,84.83,84.83,84.83,84.83
2009-11-13,85.36,85.36,85.36,85.36
2009-11-16,87.09,87.09,87.09,87.09
2009-11-17,86.89,86.89,86.89,86.89
2009-11-18,86.47,86.47,86.47,86.47
2009-11-19,84.82,84.82,84.82,84.82
2009-11-20,84.39,84.39,84.39,84.39
2009-11-23,85.69,85.69,85.69,85.69
2009-11-24,85.32,85.32,85.32,85.32
2009-11-25,85.2,85.2,85.2,85.2
2009-11-27,83.14,83.14,83.14,83.14
2009-11-30,83.36,83.36,83.36,83.36
2009-12-01,84.55,84.55,84.55,84.55
2009-12-02,85.15,85.15,85.15,85.15
2009-12-03,84.1,84.1,84.1,84.1
2009-12-04,85.67,85.67,85.67,85.67
2009-12-07,85.75,85.75,85.75,85.75
2009-12-08,84.61,84.61,84.61,84.61
2009-12-09,84.67,84.67,84.67,84.67
2009-12-10,84.1,84.1,84.1,84.1
2009-12-11,84.36,84.36,84.36,84.36
2009-12-14,85.12,85.12,85.12,85.12
2009-12-15,84.11,84.11,84.11,84.11
2009-12-16,84.69,84.69,84.69,84.69
2009-12-17,83.59,83.59,83.59,83.59
2009-12-18,83.97,83.97,83.97,83.97
2009-12-21,84.47,84.47,84.47,84.47
2009-12-22,84.57,84.57,84.57,84.57
2009-12-23,85.29,85.29,85.29,85.29
2009-12-24,85.79,85.79,85.79,85.79
2009-12-28,85.67,85.67,85.67,85.67
2009-12-29,85.65,85.65,85.65,85.65
2009-12-30,85.38,85.38,85.38,85.38
2009-12-31,84.88,84.88,84.88,84.88
2010-01-04,86.73,86.73,86.73,86.73
2010-01-05,86.39,86.39,86.39,86.39
2010-01-06,86.2,86.2,86.2,86.2
2010-01-07,86.96,86.96,86.96,86.96
2010-01-08,87.14,87.14,87.14,87.14
2010-01-11,87.34,87.34,87.34,87.34
2010-01-12,86.29,86.29,86.29,86.29
2010-01-13,86.97,86.97,86.97,86.97
2010-01-14,86.96,86.96,86.96,86.96
2010-01-15,86.1,86.1,86.1,86.1
2010-01-19,87.01,87.01,87.01,87.01
2010-01-20,85.7,85.7,85.7,85.7
2010-01-21,83.31,83.31,83.31,83.31
2010-01-22,81.73,81.73,81.73,81.73
2010-01-25,81.54,81.54,81.54,81.54
2010-01-26,80.22,80.22,80.22,80.22
2010-01-27,80.6,80.6,80.6,80.6
2010-01-28,78.45,78.45,78.45,78.45
2010-01-29,76.24,76.24,76.24,76.24
2010-02-01,78.38,78.38,78.38,78.38
2010-02-02,79.46,79.46,79.46,79.46
2010-02-03,78.14,78.14,78.14,78.14
2010-02-04,71.89,71.89,71.89,71.89
2010-02-05,71.71,71.71,71.71,71.71
2010-02-08,69.37,69.37,69.37,69.37
2010-02-09,72.41,72.41,72.41,72.41
2010-02-10,72.11,72.11,72.11,72.11
2010-02-11,74.81,74.81,74.81,74.81
2010-02-12,74.61,74.61,74.61,74.61
2010-02-16,78.02,78.02,78.02,78.02
2010-02-17,78.38,78.38,78.38,78.38
2010-02-18,78.96,78.96,78.96,78.96
2010-02-19,79.04,79.04,79.04,79.04
2010-02-22,79.05,79.05,79.05,79.05
2010-02-23,77.44,77.44,77.44,77.44
2010-02-24,78.15,78.15,78.15,78.15
2010-02-25,77.57,77.57,77.57,77.57
2010-02-26,77.57,77.57,77.57,77.57
2010-03-01,79.72,79.72,79.72,79.72
2010-03-02,80.83,80.83,80.83,80.83
2010-03-03,81.11,81.11,81.11,81.11
2010-03-04,81.33,81.33,81.33,81.33
2010-03-05,83.62,83.62,83.62,83.62
2010-03-08,83.99,83.99,83.99,83.99
2010-03-09,84.3,84.3,84.3,84.3
2010-03-10,84.78,84.78,84.78,84.78
2010-03-11,85.01,85.01,85.01,85.01
2010-03-12,84.78,84.78,84.78,84.78
2010-03-15,84.09,84.09,84.09,84.09
2010-03-16,85.23,85.23,85.23,85.23
2010-03-17,85.62,85.62,85.62,85.62
2010-03-18,85.11,85.11,85.11,85.11
2010-03-19,84.01,84.01,84.01,84.01
2010-03-22,84.6,84.6,84.6,84.6
2010-03-23,85.31,85.31,85.31,85.31
2010-03-24,83.76,83.76,83.76,83.76
2010-03-25,83.29,84.87,83.12,83.12
2010-03-26,83.62,84.08,83.03,83.28
2010-03-29,83.93,84.18,83.75,84.08
2010-03-30,84.1,84.58,83.86,84.35
2010-03-31,84.29,84.69,83.74,83.74
2010-04-01,84.67,85.0,83.95,84.44
2010-04-05,84.29,85.64,84.29,85.64
2010-04-06,85.23,86.18,85.23,86.18
2010-04-07,85.98,86.11,85.21,85.76
2010-04-08,84.88,85.63,84.71,85.41
2010-04-09,85.56,85.96,85.22,85.96
2010-04-12,86.14,86.15,85.8,85.93
2010-04-13,86.22,86.26,85.5,85.8
2010-04-14,86.73,87.27,86.43,87.27
2010-04-15,87.65,87.65,86.96,87.45
2010-04-16,86.92,87.27,85.72,85.93
2010-04-19,85.47,85.94,84.52,85.64
2010-04-20,86.92,87.22,86.46,87.2
2010-04-21,86.86,87.06,86.4,86.98
2010-04-22,85.72,86.98,85.24,86.98
2010-04-23,86.46,87.48,86.4,87.48
2010-04-26,87.51,87.85,87.2,87.2
2010-04-27,86.39,86.92,84.46,84.46
2010-04-28,84.8,85.0,84.15,84.63
2010-04-29,84.96,86.12,84.84,86.09
2010-04-30,85.33,85.63,83.53,83.53
2010-05-03,83.57,84.58,83.35,84.41
2010-05-04,81.5,81.81,80.2,80.61
2010-05-05,76.42,79.25,75.93,77.74
2010-05-06,75.71,77.07,64.61,67.79
2010-05-07,64.96,68.23,62.03,64.67
2010-05-10,73.76,76.1,73.6,76.08
2010-05-11,72.22,77.08,72.22,75.51
2010-05-12,75.99,79.15,75.99,79.15
2010-05-13,77.63,79.24,77.21,77.62
2010-05-14,75.02,75.02,71.52,72.89
2010-05-17,72.55,72.72,68.87,72.31
2010-05-18,73.52,74.04,69.18,69.3
2010-05-19,67.07,68.36,63.39,66.68
2010-05-20,58.8,59.04,54.08,54.08
2010-05-21,46.12,58.1,46.12,57.28
2010-05-24,56.07,58.64,55.22,55.65
2010-05-25,45.13,53.69,43.94,53.68
2010-05-26,55.55,59.13,54.76,55.11
2010-05-27,59.15,64.51,58.94,64.51
2010-05-28,62.46,63.78,60.66,61.97
2010-06-01,57.69,61.54,55.66,55.66
2010-06-02,55.27,61.84,54.57,61.84
2010-06-03,61.47,62.87,60.31,62.63
2010-06-04,55.48,57.76,51.53,51.71
2010-06-07,51.6,53.25,47.51,47.61
2010-06-08,46.5,48.04,44.27,48.04
2010-06-09,49.27,52.76,47.88,48.17
2010-06-10,51.35,55.56,51.35,55.56
2010-06-11,51.9,58.01,51.9,58.01
2010-06-14,59.8,62.31,59.01,59.03
2010-06-15,59.49,65.29,59.49,65.14
2010-06-16,62.61,64.98,62.61,64.03
2010-06-17,64.19,64.19,61.74,63.6
2010-06-18,62.88,64.64,62.88,64.35
2010-06-21,66.36,67.34,63.0,63.5
2010-06-22,63.32,64.7,58.62,58.63
2010-06-23,56.61,58.76,55.22,57.77
2010-06-24,55.09,56.64,53.17,53.31
2010-06-25,52.07,57.15,52.07,57.14
2010-06-28,55.92,57.89,54.7,56.03
2010-06-29,49.25,49.25,46.19,46.77
2010-06-30,45.9,48.28,45.38,45.47
2010-07-01,43.43,44.28,40.28,44.26
2010-07-02,43.45,44.03,42.24,42.98
2010-07-06,44.83,46.12,41.26,41.57
2010-07-07,41.72,47.31,41.72,47.31
2010-07-08,47.85,49.85,47.71,49.82
2010-07-09,49.2,52.81,49.2,52.79
2010-07-12,51.0,52.33,49.8,50.86
2010-07-13,53.5,57.78,53.5,57.76
2010-07-14,55.37,57.93,55.23,56.9
2010-07-15,55.8,55.97,52.36,55.85
2010-07-16,52.15,52.15,47.66,47.76
2010-07-19,47.64,49.34,45.24,49.14
2010-07-20,43.94,52.43,43.94,52.43
2010-07-21,53.32,53.32,48.79,48.93
2010-07-22,51.93,57.26,51.93,56.72
2010-07-23,54.16,61.3,54.16,61.28
2010-07-26,60.35,65.41,60.35,65.41
2010-07-27,65.86,66.51,64.07,64.82
2010-07-28,63.21,63.43,61.02,61.59
2010-07-29,63.18,63.97,58.59,61.49
2010-07-30,56.98,62.42,56.98,61.64
2010-08-02,65.66,67.69,65.43,67.56
2010-08-03,65.61,67.66,64.22,66.37
2010-08-04,66.78,68.43,66.78,68.32
2010-08-05,65.34,67.49,65.34,67.15
2010-08-06,63.62,66.28,63.04,65.96
2010-08-09,65.72,68.03,65.69,67.85
2010-08-10,64.07,65.63,62.52,64.28
2010-08-11,54.65,56.13,52.9,53.02
2010-08-12,47.41,52.34,47.41,51.82
2010-08-13,50.06,51.92,49.96,50.43
2010-08-16,47.12,52.03,47.12,51.39
2010-08-17,52.63,57.21,52.6,56.16
2010-08-18,53.47,57.66,53.38,56.78
2010-08-19,54.44,54.79,50.68,50.87
2010-08-20,47.82,50.04,47.0,50.04
2010-08-23,50.38,51.22,47.86,47.89
2010-08-24,42.91,46.19,42.64,45.07
2010-08-25,42.01,46.49,42.01,46.48
2010-08-26,45.35,47.64,45.18,45.53
2010-08-27,45.21,49.98,44.68,49.98
2010-08-30,47.67,48.88,46.3,46.34
2010-08-31,43.99,47.51,43.88,46.74
2010-09-01,48.71,53.37,48.58,53.37
2010-09-02,51.84,55.96,51.84,55.96
2010-09-03,58.15,59.91,57.58,59.91
2010-09-07,56.85,56.95,55.16,55.23
2010-09-08,54.95,58.49,54.95,57.32
2010-09-09,59.44,59.8,57.36,58.15
2010-09-10,57.11,59.57,57.11,59.44
2010-09-13,60.53,64.45,60.53,64.18
2010-09-14,61.73,64.86,61.73,64.05
2010-09-15,61.4,64.74,61.4,64.4
2010-09-16,62.55,63.49,62.44,63.34
2010-09-17,63.07,63.86,61.7,63.36
2010-09-20,62.42,68.2,62.42,68.2
2010-09-21,66.83,68.79,66.83,67.23
2010-09-22,66.78,67.46,64.77,65.62
2010-09-23,62.25,65.95,62.25,63.33
2010-09-24,64.89,69.12,64.89,69.12
2010-09-27,67.83,68.91,67.77,68.03
2010-09-28,67.32,70.03,65.85,70.03
2010-09-29,68.76,70.74,68.76,70.41
2010-09-30,71.11,71.39,68.95,70.44
2010-10-01,71.08,71.08,71.08,71.08
2010-10-04,70.14,70.24,67.72,68.29
2010-10-05,69.45,73.39,69.45,73.39
2010-10-06,72.95,73.65,72.26,72.84
2010-10-07,73.61,73.61,71.43,72.28
2010-10-08,71.7,74.6,71.7,74.2
2010-10-11,73.86,74.78,73.82,74.16
2010-10-12,72.89,75.05,72.19,75.05
2010-10-13,75.21,77.53,75.21,76.92
2010-10-14,76.46,77.58,75.49,76.51
2010-10-15,77.67,77.67,75.69,76.16
2010-10-18,76.11,77.83,76.11,77.81
2010-10-19,75.29,77.07,74.17,74.59
2010-10-20,75.53,76.92,75.22,76.39
2010-10-21,76.34,77.48,74.42,75.58
2010-10-22,75.96,76.2,75.51,76.17
2010-10-25,77.13,77.71,76.7,76.92
2010-10-26,74.96,77.32,74.96,76.89
2010-10-27,75.76,76.23,74.96,76.23
2010-10-28,76.62,76.62,75.22,75.87
2010-10-29,74.65,76.28,74.65,76.15
2010-11-01,76.9,77.35,74.21,75.0
2010-11-02,76.39,77.39,76.01,77.39
2010-11-03,77.57,77.61,76.19,77.6
2010-11-04,79.59,80.83,79.58,80.83
2010-11-05,80.66,81.51,80.58,81.28
2010-11-08,81.15,81.49,80.79,81.41
2010-11-09,81.84,81.95,79.54,79.81
2010-11-10,79.66,79.73,78.0,79.73
2010-11-11,77.38,77.38,76.65,77.04
2010-11-12,75.82,76.13,74.66,75.03
2010-11-15,75.44,75.44,73.57,73.59
2010-11-16,71.71,71.71,69.41,70.62
2010-11-17,70.09,71.03,69.96,70.75
2010-11-18,71.97,72.96,71.94,72.69
2010-11-19,71.73,73.15,71.07,73.09
2010-11-22,72.28,73.45,71.71,73.43
2010-11-23,71.2,71.96,71.01,71.96
2010-11-24,73.38,74.7,72.97,74.7
2010-11-26,72.89,74.09,72.89,73.91
2010-11-29,72.42,73.67,71.04,73.67
2010-11-30,71.6,73.04,71.26,72.42
2010-12-01,74.86,75.43,74.39,74.73
2010-12-02,74.84,75.97,74.84,75.34
2010-12-03,75.01,76.21,74.78,76.1
2010-12-06,75.71,76.46,75.53,76.32
2010-12-07,77.63,77.63,76.2,76.37
2010-12-08,76.9,76.96,76.26,76.43
2010-12-09,77.22,77.22,76.15,76.72
2010-12-10,76.89,77.49,76.19,77.33
2010-12-13,78.06,78.06,76.64,76.73
2010-12-14,76.75,77.15,76.31,76.48
2010-12-15,76.46,76.78,75.12,75.25
2010-12-16,76.05,76.43,75.46,76.33
2010-12-17,77.64,77.64,76.23,76.55
2010-12-20,78.27,78.27,76.28,76.4
2010-12-21,77.63,77.63,76.72,77.51
2010-12-22,78.63,78.63,77.62,78.06
2010-12-23,79.01,79.02,77.84,77.86
2010-12-27,79.32,79.32,77.43,78.14
2010-12-28,78.79,78.79,77.45,77.77
2010-12-29,78.82,78.82,77.93,78.51
2010-12-30,78.29,78.72,78.12,78.39
2010-12-31,81.78,81.78,78.6,78.72
2011-01-03,80.94,80.94,80.25,80.49
2011-01-04,81.69,81.69,79.23,79.9
2011-01-05,80.94,80.94,79.83,80.21
2011-01-06,81.59,81.59,79.81,80.03
2011-01-07,81.27,81.27,78.84,79.56
2011-01-10,80.27,80.27,78.97,79.3
2011-01-11,81.41,81.41,79.71,80.03
2011-01-12,81.81,81.81,80.72,81.15
2011-01-13,82.14,82.14,80.76,81.1
2011-01-14,81.31,81.7,80.74,81.6
2011-01-18,83.01,83.01,81.11,81.55
2011-01-19,82.95,82.95,79.5,79.54
2011-01-20,78.59,80.03,78.35,80.03
2011-01-21,82.49,82.49,79.05,79.08
2011-01-24,80.83,81.06,80.06,80.33
2011-01-25,81.18,81.18,79.36,80.28
2011-01-26,82.52,82.52,81.09,81.95
2011-01-27,83.4,83.4,81.9,82.08
2011-01-28,82.91,82.91,78.27,78.31
2011-01-31,79.71,79.71,77.66,78.64
2011-02-01,80.19,81.34,80.0,80.94
2011-02-02,81.61,81.84,80.85,81.02
2011-02-03,81.92,81.92,80.84,81.38
2011-02-04,82.65,82.65,80.52,80.98
2011-02-07,82.25,82.51,81.7,82.01
2011-02-08,83.04,83.04,81.82,82.4
2011-02-09,83.6,83.6,81.7,82.06
2011-02-10,82.79,82.79,81.59,81.69
2011-02-11,82.55,82.74,81.99,82.74
2011-02-14,83.81,83.81,82.91,83.09
2011-02-15,83.88,83.88,82.69,82.76
2011-02-16,85.57,85.57,83.61,83.69
2011-02-17,85.71,85.71,83.96,84.14
2011-02-18,86.53,86.53,84.06,84.27
2011-02-22,84.3,84.3,81.1,81.14
2011-02-23,82.63,82.63,79.23,79.38
2011-02-24,80.25,80.25,78.56,79.71
2011-02-25,82.44,82.44,80.77,81.9
2011-02-28,84.41,84.41,81.49,82.12
2011-03-01,83.72,83.72,80.18,80.36
2011-03-02,81.64,81.64,79.71,80.49
2011-03-03,83.55,83.55,82.38,82.56
2011-03-04,83.28,83.28,81.02,81.34
2011-03-07,83.64,83.64,79.13,79.28
2011-03-08,80.25,81.53,79.81,81.48
2011-03-09,82.26,82.26,81.18,81.4
2011-03-10,80.12,80.12,72.41,78.25
2011-03-11,50.0,78.19,50.0,78.19
2011-03-14,77.49,77.51,75.74,76.7
2011-03-15,71.66,75.09,71.66,74.54
2011-03-16,75.01,75.01,71.34,71.35
2011-03-17,74.0,74.15,72.59,72.77
2011-03-18,74.78,74.91,74.24,74.82
2011-03-21,77.55,77.79,76.95,77.77
2011-03-22,78.78,78.78,77.02,77.37
2011-03-23,76.83,78.16,75.45,77.99
2011-03-24,79.37,79.37,77.88,78.54
2011-03-25,80.15,80.35,78.87,78.87
2011-03-28,80.52,80.52,78.32,78.32
2011-03-29,80.46,80.46,78.85,79.38
2011-03-30,81.32,81.32,80.36,80.68
2011-03-31,82.38,82.38,80.9,81.54
2011-04-01,83.51,83.51,81.55,81.85
2011-04-04,83.58,83.58,81.71,82.17
2011-04-05,82.42,82.66,81.81,82.11
2011-04-06,83.89,83.89,82.1,82.48
2011-04-07,83.38,83.38,82.02,82.35
2011-04-08,84.06,84.06,80.79,80.79
2011-04-11,81.75,81.75,79.43,79.43
2011-04-12,80.18,80.18,77.48,77.5
2011-04-13,79.48,79.48,76.75,77.14
2011-04-14,77.56,77.98,76.39,77.95
2011-04-15,79.67,79.67,77.98,79.42
2011-04-18,77.52,77.52,75.55,76.59
2011-04-19,78.56,78.56,76.05,76.32
2011-04-20,79.54,79.54,78.18,79.13
2011-04-21,81.53,81.53,79.35,79.75
2011-04-25,81.6,81.6,79.07,79.44
2011-04-26,81.13,81.3,80.29,80.3
2011-04-27,81.85,81.85,80.38,81.3
2011-04-28,82.48,82.48,80.97,81.42
2011-04-29,82.84,82.84,81.11,81.84
2011-05-02,83.94,83.94,79.75,79.78
2011-05-03,80.94,80.94,77.63,78.31
2011-05-04,79.66,79.66,75.71,75.99
2011-05-05,76.71,76.73,74.2,74.67
2011-05-06,78.08,78.08,74.84,75.37
2011-05-09,76.8,76.8,75.63,76.43
2011-05-10,79.12,79.12,77.5,78.27
2011-05-11,79.27,79.27,75.04,75.4
2011-05-12,75.38,76.47,73.98,76.45
2011-05-13,78.67,78.67,73.36,73.42
2011-05-16,73.32,73.96,70.58,70.66
2011-05-17,71.06,71.06,68.87,69.67
2011-05-18,71.81,72.26,71.03,72.26
2011-05-19,75.38,75.38,71.6,72.25
2011-05-20,73.02,73.02,70.6,70.93
2011-05-23,68.51,68.56,67.19,67.24
2011-05-24,68.43,68.43,66.45,66.7
2011-05-25,66.64,68.51,66.33,68.22
2011-05-26,68.87,70.14,67.68,69.95
2011-05-27,72.38,72.38,70.58,71.12
2011-05-31,73.62,73.62,71.44,73.05
2011-06-01,73.73,73.73,66.65,66.82
2011-06-02,68.22,68.22,65.81,66.69
2011-06-03,64.11,65.26,63.19,63.34
2011-06-06,64.02,64.02,59.18,59.21
2011-06-07,61.24,61.28,59.37,59.42
2011-06-08,58.83,58.98,56.2,56.36
2011-06-09,56.8,58.43,56.59,57.63
2011-06-10,56.76,56.76,52.84,53.31
2011-06-13,53.61,54.64,50.61,51.61
2011-06-14,55.02,56.64,54.93,55.93
2011-06-15,53.41,53.99,49.98,50.7
2011-06-16,50.85,52.7,48.65,50.78
2011-06-17,53.65,53.66,50.41,51.55
2011-06-20,50.98,53.04,50.86,52.46
2011-06-21,54.77,58.31,54.77,58.3
2011-06-22,57.67,58.4,55.66,55.67
2011-06-23,51.88,55.35,50.03,55.35
2011-06-24,55.99,55.99,53.1,53.98
2011-06-27,53.4,56.23,53.4,56.04
2011-06-28,57.01,58.57,57.01,58.57
2011-06-29,60.84,60.84,58.97,60.0
2011-06-30,61.91,62.85,61.82,62.66
2011-07-01,63.02,65.43,62.59,65.26
2011-07-05,66.5,66.5,63.7,64.51
2011-07-06,65.79,65.79,63.49,64.8
2011-07-07,68.27,68.52,67.22,68.03
2011-07-08,66.73,66.77,64.55,65.95
2011-07-11,63.88,63.88,60.63,60.71
2011-07-12,60.97,61.83,59.89,59.89
2011-07-13,62.29,63.99,61.03,62.08
2011-07-14,63.35,63.56,58.06,58.08
2011-07-15,59.69,59.7,58.27,59.3
2011-07-18,57.86,57.87,54.9,55.46
2011-07-19,58.61,59.66,57.15,59.66
2011-07-20,59.7,59.93,58.68,59.46
2011-07-21,61.27,62.46,60.34,62.46
2011-07-22,62.66,62.66,60.47,61.38
2011-07-25,59.44,60.27,58.66,58.69
2011-07-26,59.93,59.93,56.72,56.89
2011-07-27,55.82,55.82,49.8,49.91
2011-07-28,50.22,51.7,48.9,49.24
2011-07-29,44.82,49.01,44.26,48.06
2011-08-01,51.17,51.17,45.02,46.91
2011-08-02,46.96,49.32,39.44,39.44
2011-08-03,38.82,40.36,34.84,40.23
2011-08-04,36.3,36.54,28.01,28.03
2011-08-05,28.78,28.78,22.02,25.83
2011-08-08,18.49,20.8,13.2,13.2
2011-08-09,13.38,21.71,12.34,21.68
2011-08-10,16.52,20.17,15.46,15.47
2011-08-11,16.82,23.62,15.62,22.36
2011-08-12,23.92,23.92,21.18,22.39
2011-08-15,24.39,26.75,23.89,26.75
2011-08-16,23.18,24.87,22.78,24.18
2011-08-17,25.66,26.34,23.36,24.64
2011-08-18,19.02,19.02,15.7,16.31
2011-08-19,13.91,17.68,13.91,15.21
2011-08-22,16.88,16.88,14.36,15.25
2011-08-23,14.48,20.64,13.87,20.64
2011-08-24,19.87,22.47,19.19,22.43
2011-08-25,22.98,22.98,18.43,18.45
2011-08-26,17.37,21.9,16.07,21.79
2011-08-29,23.94,28.39,23.94,28.39
2011-08-30,27.01,29.43,25.59,29.0
2011-08-31,29.81,30.57,27.59,29.29
2011-09-01,29.27,30.37,26.18,26.18
2011-09-02,22.81,23.63,20.72,21.11
2011-09-06,16.7,20.13,16.7,20.12
2011-09-07,22.39,25.24,22.27,25.24
2011-09-08,24.63,25.33,22.58,22.79
2011-09-09,20.44,21.05,17.84,18.45
2011-09-12,16.77,18.91,16.77,18.91
2011-09-13,19.62,20.85,18.93,20.85
2011-09-14,21.74,24.09,19.85,22.82
2011-09-15,24.09,24.83,22.26,24.83
2011-09-16,25.64,25.71,24.11,25.47
2011-09-19,22.18,24.08,21.63,23.38
2011-09-20,24.42,25.01,21.54,21.54
2011-09-21,22.07,22.27,17.62,17.67
2011-09-22,13.67,14.95,12.62,13.85
2011-09-23,13.83,14.63,13.57,14.63
2011-09-26,15.64,16.78,13.59,16.78
2011-09-27,19.67,20.94,17.97,19.07
2011-09-28,18.63,19.47,15.39,15.52
2011-09-29,17.49,17.49,14.03,16.39
2011-09-30,14.6,16.33,14.46,14.51
2011-10-03,13.29,14.67,10.28,10.34
2011-10-04,8.71,14.01,8.58,14.0
2011-10-05,13.15,15.4,12.26,15.05
2011-10-06,15.47,17.71,14.54,17.71
2011-10-07,17.36,17.85,15.19,15.58
2011-10-10,18.58,20.55,18.32,20.55
2011-10-11,19.53,21.52,19.53,21.52
2011-10-12,23.2,24.63,22.94,23.71
2011-10-13,22.62,23.81,21.81,23.81
2011-10-14,26.49,26.49,24.36,26.28
2011-10-17,26.02,26.02,22.29,22.31
2011-10-18,22.86,26.87,20.51,25.94
2011-10-19,25.43,26.8,23.36,23.38
2011-10-20,23.68,24.0,21.0,23.71
2011-10-21,27.26,28.1,25.85,28.09
2011-10-24,29.55,33.42,29.55,33.42
2011-10-25,31.87,31.87,27.91,27.97
2011-10-26,31.74,32.65,27.61,31.88
2011-10-27,40.41,43.19,37.96,41.69
2011-10-28,42.89,42.89,40.61,41.31
2011-10-31,38.24,39.02,35.32,35.36
2011-11-01,27.78,31.47,27.41,27.77
2011-11-02,32.87,33.52,30.28,33.46
2011-11-03,35.79,38.17,32.06,38.17
2011-11-04,37.22,37.39,34.81,37.1
2011-11-07,37.68,37.68,33.29,37.21
2011-11-08,39.61,39.68,35.01,39.5
2011-11-09,34.53,35.26,29.93,30.06
2011-11-10,33.95,33.95,29.91,32.01
2011-11-11,35.57,37.78,35.57,37.7
2011-11-14,37.59,37.59,33.89,34.68
2011-11-15,34.26,37.56,32.85,37.06
2011-11-16,34.88,37.72,33.54,33.54
2011-11-17,33.75,34.76,29.55,30.28
2011-11-18,31.3,31.3,27.14,28.07
2011-11-21,24.99,24.99,22.72,24.02
2011-11-22,23.14,24.47,22.64,23.13
2011-11-23,21.42,21.42,18.15,18.17
2011-11-25,17.2,19.28,16.97,16.97
2011-11-28,22.44,23.76,22.25,23.35
2011-11-29,23.84,24.46,22.72,23.58
2011-11-30,31.29,34.51,31.29,34.51
2011-12-01,33.44,34.83,32.55,32.56
2011-12-02,36.03,36.63,33.46,33.68
2011-12-05,37.1,38.16,35.65,36.67
2011-12-06,37.21,37.91,35.07,36.81
2011-12-07,35.61,37.5,33.26,37.19
2011-12-08,35.55,35.64,30.0,30.0
2011-12-09,32.67,37.27,32.37,36.25
2011-12-12,32.82,32.91,30.64,32.88
2011-12-13,36.7,36.7,28.45,28.85
2011-12-14,28.5,28.96,26.34,27.54
2011-12-15,30.0,30.35,28.79,29.69
2011-12-16,31.93,33.99,30.62,31.29
2011-12-19,33.89,33.89,27.58,27.72
2011-12-20,33.41,35.73,33.41,35.73
2011-12-21,35.66,36.45,33.42,36.4
2011-12-22,37.59,38.81,37.07,38.0
2011-12-23,39.84,39.84,38.11,39.11
2011-12-27,39.25,40.12,39.11,39.43
2011-12-28,40.03,40.03,35.57,35.67
2011-12-29,37.46,38.7,37.42,38.27
2011-12-30,38.86,39.04,38.15,38.16
2012-01-03,44.44,44.44,41.67,42.22
2012-01-04,42.33,42.33,40.41,41.46
2012-01-05,40.62,43.06,39.06,43.06
2012-01-06,43.1,43.49,41.49,41.9
2012-01-09,43.53,43.53,41.18,42.71
2012-01-10,47.4,47.75,45.57,46.31
2012-01-11,46.2,47.55,45.58,47.5
2012-01-12,48.73,48.73,46.02,48.54
2012-01-13,46.6,47.43,45.2,46.73
2012-01-17,50.25,50.25,46.96,47.38
2012-01-18,48.02,51.99,48.02,51.94
2012-01-19,54.24,54.24,52.86,53.58
2012-01-20,54.86,55.21,53.75,55.18
2012-01-23,56.61,57.1,53.97,55.29
2012-01-24,55.46,56.31,54.18,56.11
2012-01-25,57.24,59.57,56.28,59.55
2012-01-26,62.79,62.79,58.19,58.98
2012-01-27,59.77,60.6,59.57,60.11
2012-01-30,59.58,59.58,57.34,58.2
2012-01-31,62.16,62.16,57.81,59.26
2012-02-01,62.63,64.11,62.24,63.63
2012-02-02,65.45,65.48,64.11,64.86
2012-02-03,69.67,69.67,68.34,68.78
2012-02-06,69.38,69.42,68.03,68.42
2012-02-07,69.36,69.36,68.14,68.32
2012-02-08,70.28,70.28,67.85,69.09
2012-02-09,70.97,70.97,68.52,68.52
2012-02-10,67.6,67.62,66.09,66.22
2012-02-13,69.74,69.74,67.28,68.25
2012-02-14,69.16,69.16,66.04,67.32
2012-02-15,69.07,69.07,66.0,66.05
2012-02-16,67.52,70.25,67.51,70.18
2012-02-17,72.53,72.53,70.07,70.43
2012-02-21,72.02,72.02,69.34,69.47
2012-02-22,71.26,71.26,68.42,68.42
2012-02-23,70.17,71.01,69.44,71.01
2012-02-24,72.52,72.52,70.49,70.51
2012-02-27,69.68,70.81,69.06,70.25
2012-02-28,71.73,71.73,69.55,70.23
2012-02-29,72.83,72.83,67.54,67.58
2012-03-01,70.49,70.49,68.29,68.35
2012-03-02,69.91,69.91,65.43,65.49
2012-03-05,67.14,67.14,64.74,65.13
2012-03-06,64.64,64.64,59.58,59.59
2012-03-07,62.99,62.99,61.32,62.92
2012-03-08,66.36,66.36,63.46,66.31
2012-03-09,67.13,69.5,67.05,68.46
2012-03-12,69.43,69.43,67.43,67.62
2012-03-13,70.19,71.83,69.62,71.83
2012-03-14,73.12,73.12,69.6,69.71
2012-03-15,71.25,71.54,70.02,71.54
