time,open,high,low,close,Chars,EMA,EMA2,EMA3,Volume,%K,%D,Shapes,Shapes,Shapes,Histogram,MACD,Signal
2002-08-09,30.8,30.8,30.8,30.8,NaN,31.454645354215955,39.80696041857475,NaN,NaN,52,47,NaN,NaN,NaN,1.287355356781645,-3.673034738178348,-4.960390094959993
2002-08-13,28.69,28.69,28.69,28.69,NaN,31.203313958378143,39.37100118647378,NaN,NaN,51,49,NaN,NaN,NaN,1.2061698860054486,-3.4526777374531825,-4.658847623458631
2002-08-14,31.88,31.88,31.88,31.88,NaN,31.264830871252858,39.07723643406304,NaN,NaN,70,62,NaN,NaN,NaN,1.3381071592869436,-2.986213674349951,-4.324320833636895
2002-08-15,33.53,33.53,33.53,33.53,NaN,31.4707553375026,38.859697750374295,NaN,NaN,85,76,NaN,NaN,NaN,1.4953802506222318,-2.455095520359105,-3.950475770981337
2002-08-16,33.87,33.87,33.87,33.87,NaN,31.688868488638725,38.66402332879099,NaN,NaN,92,86,NaN,NaN,NaN,1.573279412871388,-1.9838765048921019,-3.55715591776349
2002-08-19,35.49,35.49,35.49,35.49,NaN,32.03442589876248,38.539551825701146,NaN,NaN,96,92,NaN,NaN,NaN,1.675445718953513,-1.4628487690715986,-3.1382944880251116
2002-08-20,33.54,33.54,33.54,33.54,NaN,32.17129627160225,38.3434909697913,NaN,NaN,91,90,NaN,NaN,NaN,1.5558187345404133,-1.193521069849595,-2.7493398043900084
2002-08-21,35.65,35.65,35.65,35.65,NaN,32.48754206509295,38.237863872936735,NaN,NaN,96,94,NaN,NaN,NaN,1.559000746186061,-0.8005888716574319,-2.359589617843493
2002-08-22,37.63,37.63,37.63,37.63,NaN,32.955038240993595,38.21402607399804,NaN,NaN,98,96,NaN,NaN,NaN,1.6271406766969416,-0.3256637719723159,-1.9528044486692575
2002-08-23,35.32,35.32,35.32,35.32,NaN,33.17003476453963,38.10053485540988,NaN,NaN,88,90,NaN,NaN,NaN,1.4549366040385698,-0.13413369362104532,-1.5890702976596152
2002-08-26,37.73,37.73,37.73,37.73,NaN,33.58457705867239,38.08600407676636,NaN,NaN,95,93,NaN,NaN,NaN,1.4390200668686515,0.20970478592619912,-1.2293152809424523
2002-08-27,36.17,36.17,36.17,36.17,NaN,33.81961550788399,38.01086666199121,NaN,NaN,89,90,NaN,NaN,NaN,1.2652599571571168,0.3522596655039436,-0.9130002916531732
2002-08-28,33.91,33.91,33.91,33.91,NaN,33.82783227989454,37.85004836152096,NaN,NaN,76,80,NaN,NaN,NaN,0.9541191981401967,0.2796487060220727,-0.674470492118124
2002-08-29,35.14,35.14,35.14,35.14,NaN,33.94712025444958,37.74377195518681,NaN,NaN,78,78,NaN,NaN,NaN,0.793730438440132,0.31769255593204093,-0.47603788250809104
2002-08-30,35.65,35.65,35.65,35.65,NaN,34.10192750404507,37.66166325106184,NaN,NaN,82,80,NaN,NaN,NaN,0.6884801650005639,0.3845623237426139,-0.30391784125795
2002-09-03,31.87,31.87,31.87,31.87,NaN,33.89902500367734,37.43453920200059,NaN,NaN,64,68,NaN,NaN,NaN,0.3479600564515929,0.13103222930654113,-0.21692782714505177
2002-09-04,33.94,33.94,33.94,33.94,NaN,33.90275000334304,37.29749844898096,NaN,NaN,68,67,NaN,NaN,NaN,0.25036826194270434,0.09603250028332866,-0.15433576165937568
2002-09-05,31.99,31.99,31.99,31.99,NaN,33.72886363940276,37.089361254903274,NaN,NaN,59,61,NaN,NaN,NaN,0.05303750304130439,-0.0880388828577452,-0.14107638589904958
2002-09-06,34.36,34.36,34.36,34.36,NaN,33.78623967218433,36.982327480201185,NaN,NaN,63,62,NaN,NaN,NaN,0.07910812247324231,-0.042191232807496704,-0.12129935528073901
2002-09-09,35.05,35.05,35.05,35.05,NaN,33.90112697471303,36.906549931958004,NaN,NaN,67,64,NaN,NaN,NaN,0.13644175426360222,0.04925283754876375,-0.08718891671483846
2002-09-10,35.33,35.33,35.33,35.33,NaN,34.03102452246639,36.84472444443024,NaN,NaN,70,67,NaN,NaN,NaN,0.1838886922947054,0.14267194865354327,-0.04121674364116211
2002-09-11,34.91,34.91,34.91,34.91,NaN,34.11093138406035,36.76885289758984,NaN,NaN,68,67,NaN,NaN,NaN,0.17756011112169057,0.1807333952609511,0.003173284139260539
2002-09-12,32.49,32.49,32.49,32.49,NaN,33.96357398550941,36.60105474474318,NaN,NaN,50,55,NaN,NaN,NaN,0.009817807953741481,0.01544554408143739,0.005627736127695909
2002-09-13,33.26,33.26,33.26,33.26,NaN,33.89961271409947,36.47003299004737,NaN,NaN,31,38,NaN,NaN,NaN,-0.04674618953601715,-0.05280500079232553,-0.00605881125630838
2002-09-16,33.11,33.11,33.11,33.11,NaN,33.82782974009043,36.338266990437674,NaN,NaN,24,28,NaN,NaN,NaN,-0.08926630738291788,-0.11764169548495573,-0.028375388102037852
2002-09-17,31.6,31.6,31.6,31.6,NaN,33.62529976371857,36.152452598655806,NaN,NaN,8,14,NaN,NaN,NaN,-0.20734358552692547,-0.2875548700106947,-0.08021128448376921
2002-09-18,31,31,31,31,NaN,33.386636148835066,35.95039563400264,NaN,NaN,2,5,NaN,NaN,NaN,-0.308042169879176,-0.4652639968327392,-0.1572218269535632
2002-09-19,27.92,27.92,27.92,27.92,NaN,32.8896692262137,35.6354781581594,NaN,NaN,0,1,NaN,NaN,NaN,-0.5501350553078539,-0.8448906460883805,-0.29475559078052666
2002-09-20,28.46,28.46,28.46,28.46,NaN,32.48697202383063,35.35408685783943,NaN,NaN,3,2,NaN,NaN,NaN,-0.6358864282028566,-1.0896136260340974,-0.4537271978312408
2002-09-23,26.67,26.67,26.67,26.67,NaN,31.958156385300573,35.0135344320418,NaN,NaN,1,0,NaN,NaN,NaN,-0.7663965841142762,-1.4117229279740862,-0.6453263438598099
2002-09-24,26.08,26.08,26.08,26.08,NaN,31.42377853209143,34.66319974843232,NaN,NaN,0,0,NaN,NaN,NaN,-0.8397911506454966,-1.6950652821666807,-0.8552741315211841
2002-09-25,27.02,27.02,27.02,27.02,NaN,31.023435029174028,34.363466424964386,NaN,NaN,5,3,NaN,NaN,NaN,-0.7739842282640812,-1.8227544168512857,-1.0487701885872045
2002-09-26,29.28,29.28,29.28,29.28,NaN,30.864940935612754,34.16411480045598,NaN,NaN,22,15,NaN,NaN,NaN,-0.5383748341687844,-1.7217387312981849,-1.1833638971294005
2002-09-27,27.2,27.2,27.2,27.2,NaN,30.531764486920686,33.89101225926162,NaN,NaN,14,14,NaN,NaN,NaN,-0.48442917000785957,-1.788900359639225,-1.3044711896313654
2002-09-30,27.43,27.43,27.43,27.43,NaN,30.249785897200624,33.63763922948666,NaN,NaN,13,12,NaN,NaN,NaN,-0.39865181772760727,-1.8027859617908746,-1.4041341440632673
2002-10-01,29.82,29.82,29.82,29.82,NaN,30.210714452000566,33.48792788715385,NaN,NaN,30,24,NaN,NaN,NaN,-0.15866480858559528,-1.6024651547952615,-1.4438003462096662
2002-10-02,28.24,28.24,28.24,28.24,NaN,30.031558592727787,33.28212679353997,NaN,NaN,25,24,NaN,NaN,NaN,-0.08759718580186915,-1.5532968284620026,-1.4656996426601334
2002-10-03,27.83,27.83,27.83,27.83,NaN,29.831416902479805,33.06831789967566,NaN,NaN,20,21,NaN,NaN,NaN,-0.05126412572298911,-1.5297797998138698,-1.4785156740908807
2002-10-04,25.04,25.04,25.04,25.04,NaN,29.395833547708914,32.75348190360995,NaN,NaN,6,11,NaN,NaN,NaN,-0.19037585424792525,-1.7164854919007873,-1.526109637652862
2002-10-07,23.31,23.31,23.31,23.31,NaN,28.84257595246265,32.383149279938976,NaN,NaN,2,4,NaN,NaN,NaN,-0.3640798819312152,-1.981209490066881,-1.6171296081356659
2002-10-08,23.12,23.12,23.12,23.12,NaN,28.322341774966045,32.01988852386294,NaN,NaN,0,1,NaN,NaN,NaN,-0.4512508264233963,-2.1811931411649113,-1.729942314741515
2002-10-09,19.45,19.45,19.45,19.45,NaN,27.51576524996913,31.52695171900557,NaN,NaN,0,0,NaN,NaN,NaN,-0.700671844015752,-2.605782119761205,-1.905110275745453
2002-10-10,19.58,19.58,19.58,19.58,NaN,26.794332045426483,31.05844380845633,NaN,NaN,0,0,NaN,NaN,NaN,-0.7946089068591764,-2.8983714093194237,-2.1037625024602473
2002-10-11,22.2,22.2,22.2,22.2,NaN,26.376665495842257,30.711053855183533,NaN,NaN,13,8,NaN,NaN,NaN,-0.6254502456952808,-2.885575309579348,-2.2601250638840673
2002-10-14,22.16,22.16,22.16,22.16,NaN,25.993332268947505,30.375718409882218,NaN,NaN,17,13,NaN,NaN,NaN,-0.468585316403884,-2.845856709388922,-2.377271392985038
2002-10-15,25.19,25.19,25.19,25.19,NaN,25.92030206267955,30.17235690361233,NaN,NaN,33,26,NaN,NaN,NaN,-0.1306607502400956,-2.5405973307851575,-2.409936580545062
2002-10-16,22.46,22.46,22.46,22.46,NaN,25.6057291478905,29.86991153484322,NaN,NaN,27,26,NaN,NaN,NaN,-0.06425801685492072,-2.490259101613713,-2.4260010847587923
2002-10-17,24.18,24.18,24.18,24.18,NaN,25.47611740717318,29.646777749163093,NaN,NaN,36,32,NaN,NaN,NaN,0.11261421199435873,-2.285233319765844,-2.3978475317602026
2002-10-18,23.87,23.87,23.87,23.87,NaN,25.3301067337938,29.420237445274346,48.9077,NaN,40,36,NaN,NaN,NaN,0.21964811782848415,-2.1232873844745974,-2.3429355023030816
2002-10-21,24.31,24.31,24.31,24.31,NaN,25.237369757994365,29.219835976832215,48.66294676616915,NaN,44,41,NaN,NaN,NaN,0.32466044695336516,-1.9371099436113752,-2.2617703905647404
2002-10-22,22.71,22.71,22.71,22.71,NaN,25.00760887090397,28.964548291466247,48.40470848988886,NaN,34,35,NaN,NaN,NaN,0.29197277012527145,-1.896804427908151,-2.1887771980334225
2002-10-23,24.18,24.18,24.18,24.18,NaN,24.93237170082179,28.776918946702864,48.16366661436758,NaN,41,38,NaN,NaN,NaN,0.3699457022085211,-1.726345070272771,-2.096290772481292
2002-10-24,23.44,23.44,23.44,23.44,NaN,24.79670154620163,28.567628007616477,47.917659981388795,NaN,38,37,NaN,NaN,NaN,0.3713108720364935,-1.632152182435675,-2.0034630544721685
2002-10-25,25.28,25.28,25.28,25.28,NaN,24.840637769274206,28.4387014190825,47.69240963331527,NaN,49,44,NaN,NaN,NaN,0.48839149622735745,-1.3929736841879716,-1.881365180415329
2002-10-28,24.25,24.25,24.25,24.25,NaN,24.786943426612915,28.274438618334166,47.459151826018605,NaN,46,44,NaN,NaN,NaN,0.48759292747731964,-1.2718740210686796,-1.7594669485459993
2002-10-29,24.06,24.06,24.06,24.06,NaN,24.720857660557193,28.109166515654394,47.22632444466519,NaN,44,43,NaN,NaN,NaN,0.46544734128004306,-1.1776577719459453,-1.6431051132259884
2002-10-30,25.5,25.5,25.5,25.5,NaN,24.791688782324723,28.006846260138534,47.01014211188245,NaN,52,48,NaN,NaN,NaN,0.5340447097112953,-0.9755492260868692,-1.5095939357981645
2002-10-31,26.37,26.37,26.37,26.37,NaN,24.935171620295204,27.94265621072134,46.804767563505514,NaN,69,62,NaN,NaN,NaN,0.6183287524199581,-0.7366829952732168,-1.355011747693175
2002-11-01,28.52,28.52,28.52,28.52,NaN,25.261065109359276,27.965297143634228,46.62282957779899,NaN,89,79,NaN,NaN,NaN,0.7883039032575587,-0.36963186862122654,-1.1579357718787853
2002-11-04,29.23,29.23,29.23,29.23,NaN,25.621877372144795,28.014893334079943,46.449766596925365,NaN,95,89,NaN,NaN,NaN,0.9093840623297682,-0.021205693966575012,-0.9305897562963432
2002-11-05,29.75,29.75,29.75,29.75,NaN,25.99716124740436,28.082936732743473,46.28359976511516,NaN,97,93,NaN,NaN,NaN,0.9792725394499009,0.29350091801603284,-0.685771621433868
2002-11-06,30.67,30.67,30.67,30.67,NaN,26.4219647703676,28.184390194204514,46.128240563472225,NaN,98,96,NaN,NaN,NaN,1.0367064979374783,0.6101115009879798,-0.4265949969494985
2002-11-07,29.05,29.05,29.05,29.05,NaN,26.660877063970545,28.21833567678473,45.95830782154713,NaN,89,91,NaN,NaN,NaN,0.9188636925114265,0.7219846186897847,-0.19687907382164185
2002-11-08,28.53,28.53,28.53,28.53,NaN,26.830797330882316,28.230557807106898,45.78489182332278,NaN,82,84,NaN,NaN,NaN,0.7654434757031287,0.759925270807269,-0.005518204895859663
2002-11-11,25.93,25.93,25.93,25.93,NaN,26.74890666443847,28.14033985388702,45.5873307106529,NaN,56,65,NaN,NaN,NaN,0.463281226714249,0.5735833284969516,0.11030210178270258
2002-11-12,27.44,27.44,27.44,27.44,NaN,26.8117333313077,28.112875545891452,45.40676025582053,NaN,59,60,NaN,NaN,NaN,0.3449648846208003,0.541508207558703,0.19654332293790266
2002-11-13,27.21,27.21,27.21,27.21,NaN,26.84793939209791,28.077468661738845,45.22569796471784,NaN,57,58,NaN,NaN,NaN,0.2362529536493409,0.4918595149995788,0.2556065613502379
2002-11-14,29.29,29.29,29.29,29.29,NaN,27.069944901907192,28.125018910298106,45.06713380586493,NaN,74,68,NaN,NaN,NaN,0.28614007570862704,0.6132816559860217,0.32714158027739465
2002-11-15,30.07,30.07,30.07,30.07,NaN,27.34267718355199,28.20129267852171,44.91790859386627,NaN,85,78,NaN,NaN,NaN,0.34920371218474355,0.7636462205083241,0.41444250832358054
2002-11-18,29.17,29.17,29.17,29.17,NaN,27.50879743959272,28.239281200932624,44.761212985967106,NaN,82,80,NaN,NaN,NaN,0.30921065148363686,0.8009558226781266,0.49174517119448974
2002-11-19,28.39,28.39,28.39,28.39,NaN,27.58890676326611,28.24519174207252,44.598315344315694,NaN,74,75,NaN,NaN,NaN,0.213673517895701,0.7588370685641159,0.5451635506684149
2002-11-20,30.94,30.94,30.94,30.94,NaN,27.89355160296919,28.350870497285364,44.46241170904887,NaN,90,85,NaN,NaN,NaN,0.3003564652439461,0.9206091322233476,0.6202526669794015
2002-11-21,33.6,33.6,33.6,33.6,NaN,28.4123196390629,28.556718713078094,44.35432801045137,NaN,96,92,NaN,NaN,NaN,0.5030427356764013,1.2490560865749032,0.7460133508985018
2002-11-22,34.26,34.26,34.26,34.26,NaN,28.943926944602637,28.780376802761307,44.25388693572051,NaN,98,95,NaN,NaN,NaN,0.6390306286559415,1.5448016367184287,0.9057710080624872
2002-11-25,35.07,35.07,35.07,35.07,NaN,29.50084267691149,29.0270286928491,44.1625049761611,NaN,98,96,NaN,NaN,NaN,0.7342007302583056,1.8235219208853692,1.0893211906270637
2002-11-26,32.5,32.5,32.5,32.5,NaN,29.77349334264681,29.163223646070705,44.04646015052766,NaN,83,87,NaN,NaN,NaN,0.5814209613288488,1.8160973922881247,1.234676430959276
2002-11-27,36.64,36.64,36.64,36.64,NaN,30.397721220588007,29.45643056191107,43.97276402962689,NaN,93,91,NaN,NaN,NaN,0.7081313333174504,2.119840597606089,1.4117092642886386
2002-11-29,36.63,36.63,36.63,36.63,NaN,30.96429201871637,29.737747010463575,43.899701700973885,NaN,97,94,NaN,NaN,NaN,0.7369210645388993,2.3328605949622627,1.5959395304233635
2002-12-02,37.44,37.44,37.44,37.44,NaN,31.55299274428761,30.03979614730814,43.83542606215823,NaN,98,96,NaN,NaN,NaN,0.7534777220427387,2.537786682976787,1.7843089609340481
2002-12-03,35.85,35.85,35.85,35.85,NaN,31.94362976753419,30.267647278786253,43.75596908641536,NaN,89,91,NaN,NaN,NaN,0.606619277285668,2.5425830575411332,1.9359637802554652
2002-12-04,35.53,35.53,35.53,35.53,NaN,32.269663425031084,30.474014052167185,43.674118647744564,NaN,84,86,NaN,NaN,NaN,0.4446997996633666,2.4918385298346735,2.047138730171307
2002-12-05,34.35,34.35,34.35,34.35,NaN,32.45878493184644,30.626013501101806,43.58134134776701,NaN,76,78,NaN,NaN,NaN,0.22593169331789387,2.329553346818674,2.10362165350078
2002-12-06,35.81,35.81,35.81,35.81,NaN,32.763440847133126,30.82930708929389,43.50401456818724,NaN,82,80,NaN,NaN,NaN,0.15096384190975476,2.2923264558879737,2.141362613978219
2002-12-09,32.79,32.79,32.79,32.79,NaN,32.76585531557557,30.9061970073608,43.39740745805602,NaN,66,70,NaN,NaN,NaN,-0.11619006796392073,1.9961250290233181,2.112315096987239
2002-12-10,34.99,34.99,34.99,34.99,NaN,32.968050286886886,31.066346144327042,43.31375166245348,NaN,74,72,NaN,NaN,NaN,-0.156404800818712,1.916809095963849,2.073213896782561
2002-12-11,34.64,34.64,34.64,34.64,NaN,33.120045715351715,31.206489432784807,43.2274456757624,NaN,74,73,NaN,NaN,NaN,-0.21464889586912284,1.8049027769461574,2.0195516728152803
2002-12-12,34.81,34.81,34.81,34.81,NaN,33.27367792304701,31.3478035726756,43.1436899973966,NaN,73,72,NaN,NaN,NaN,-0.24746578071273406,1.7102194469243628,1.9576852276370968
2002-12-13,32.89,32.89,32.89,32.89,NaN,33.238798111860916,31.408281863943223,43.04166323125335,NaN,61,64,NaN,NaN,NaN,-0.39543996028230355,1.4633852772842175,1.858825237566521
2002-12-16,36.04,36.04,36.04,36.04,NaN,33.49345282896447,31.589917869278782,42.97199494039511,NaN,76,71,NaN,NaN,NaN,-0.2833786069954729,1.5046019788221798,1.7879805858176527
2002-12-17,35.16,35.16,35.16,35.16,NaN,33.64495711724043,31.729921090091377,42.89426364745586,NaN,74,72,NaN,NaN,NaN,-0.27074576876982204,1.4495483748553752,1.7202941436251973
2002-12-18,33.53,33.53,33.53,33.53,NaN,33.634506470218575,31.800512419891714,42.801086894744856,NaN,61,64,NaN,NaN,NaN,-0.3683411952786353,1.2598676495269032,1.6282088448055385
2002-12-19,33.77,33.77,33.77,33.77,NaN,33.64682406383507,31.877747226954785,42.71122533360312,NaN,59,60,NaN,NaN,NaN,-0.4097308936894337,1.1160452276937463,1.52577612138318
2002-12-20,35.62,35.62,35.62,35.62,NaN,33.82620369439552,32.02450223766244,42.64066587754736,NaN,66,64,NaN,NaN,NaN,-0.31004191589716923,1.1382237265117183,1.4482656424088876
2002-12-23,36.72,36.72,36.72,36.72,NaN,34.089276085814106,32.208639404812935,42.58175377926331,NaN,78,73,NaN,NaN,NaN,-0.17431001757495568,1.230378120440193,1.4046881380151486
2002-12-24,36.43,36.43,36.43,36.43,NaN,34.30206916892192,32.37418295756537,42.52054229887263,NaN,79,76,NaN,NaN,NaN,-0.11141167024556098,1.2654235502081974,1.3768352204537584
2002-12-26,36.93,36.93,36.93,36.93,NaN,34.5409719717472,32.55284244942555,42.46491501231668,NaN,85,81,NaN,NaN,NaN,-0.0467913328109959,1.3183460544400134,1.3651373872510093
2002-12-27,35.01,35.01,35.01,35.01,NaN,34.58361088340654,32.64920156905592,42.39073675348766,NaN,61,67,NaN,NaN,NaN,-0.13881128973371704,1.1916232750838631,1.3304345648175802
2002-12-30,35.28,35.28,35.28,35.28,NaN,34.64691898491504,32.752370134975294,42.31998315395047,NaN,55,58,NaN,NaN,NaN,-0.1841094475665277,1.1002977553594206,1.2844072029259483
2002-12-31,36.86,36.86,36.86,36.86,NaN,34.84810816810458,32.91345365909391,42.26565496336389,NaN,76,69,NaN,NaN,NaN,-0.11372792032252654,1.1422473025227902,1.2559752228453167
2003-01-02,40.97,40.97,40.97,40.97,NaN,35.40464378918598,33.22939665285493,42.25276287417619,NaN,91,83,NaN,NaN,NaN,0.1871877748755011,1.4899599414396931,1.302772166564192
2003-01-03,41.34,41.34,41.34,41.34,NaN,35.94422162653271,33.54745952921356,42.2436806565227,NaN,96,91,NaN,NaN,NaN,0.37771862089502184,1.7749204426829692,1.3972018217879474
2003-01-06,45.84,45.84,45.84,45.84,45.84,36.84383784230246,34.02951993983264,42.2794649285971,NaN,98,95,NaN,NaN,NaN,0.7517804945990219,2.3369274400367246,1.5851469454377027
2003-01-07,44.01,44.01,44.01,44.01,NaN,37.49530712936588,34.42091131474116,42.29668418303892,NaN,89,90,NaN,NaN,NaN,0.8155878475587346,2.604631754886121,1.7890439073273865
2003-01-08,41.55,41.55,41.55,41.55,NaN,37.863915572150795,34.70048342004543,42.28925448967535,NaN,73,78,NaN,NaN,NaN,0.6395247727798417,2.5884498733021886,1.948925100522347
2003-01-09,44.4,44.4,44.4,44.4,NaN,38.45810506559163,35.080856619259336,42.31025693256415,NaN,83,81,NaN,NaN,NaN,0.6597592668192234,2.7736241840463762,2.113864917227153
2003-01-10,44.95,44.95,44.95,44.95,NaN,39.04827733235603,35.46788184987662,42.336523032737645,NaN,89,86,NaN,NaN,NaN,0.6536841968592921,2.930970163301268,2.277285966441976
2003-01-13,45.07,45.07,45.07,45.07,NaN,39.59570666577821,35.844435502822634,42.3637218085313,NaN,91,88,NaN,NaN,NaN,0.6025057931384628,3.030418207865054,2.4279124147265914
2003-01-14,46.42,46.42,46.42,46.42,NaN,40.21609696888928,36.25916352231979,42.40408278556084,NaN,96,93,NaN,NaN,NaN,0.6028628440232016,3.1814909697555933,2.5786281257323918
2003-01-15,44.86,44.86,44.86,44.86,NaN,40.63826997171753,36.59645122732685,42.428519772769185,NaN,90,91,NaN,NaN,NaN,0.4484191541721274,3.139152068447551,2.6907329142754235
2003-01-16,45.21,45.21,45.21,45.21,NaN,41.05388179247048,36.93423745370619,42.45619619294064,NaN,90,90,NaN,NaN,NaN,0.3259152523781541,3.098126979748116,2.772211727369962
2003-01-17,42.93,42.93,42.93,42.93,NaN,41.22443799315498,37.169365396698105,42.46091065868252,NaN,78,82,NaN,NaN,NaN,0.06126916529548376,2.8487981839893166,2.787529018693833
2003-01-21,40.77,40.77,40.77,40.77,NaN,41.183125448322706,37.31056675369034,42.44408567700409,NaN,63,69,NaN,NaN,NaN,-0.27107722974566384,2.448682481511753,2.719759711257417
2003-01-22,39.62,39.62,39.62,39.62,NaN,41.041023134838824,37.401132763349544,42.41598532200902,NaN,51,57,NaN,NaN,NaN,-0.5633610387421184,2.015558412829769,2.5789194515718874
2003-01-23,41.03,41.03,41.03,41.03,NaN,41.04002103167166,37.543441282433875,42.402194423282566,NaN,52,53,NaN,NaN,NaN,-0.6505551615666056,1.7657254996136302,2.416280661180236
2003-01-24,37.53,37.53,37.53,37.53,NaN,40.720928210610595,37.54291417331882,42.35371487678224,NaN,31,37,NaN,NaN,NaN,-0.9164941648838107,1.2706629550754727,2.1871571199592834
2003-01-27,34.74,34.74,34.74,34.74,NaN,40.17720746419145,37.43299597044357,42.27795651979933,NaN,10,18,NaN,NaN,NaN,-1.2331266175327946,0.64574884804329,1.8788754655760846
2003-01-28,36.56,36.56,36.56,36.56,NaN,39.84837042199222,37.39876083434775,42.221061430050085,NaN,13,14,NaN,NaN,NaN,-1.2679243705527863,0.29397000238510174,1.561894372937888
2003-01-29,37.6,37.6,37.6,37.6,NaN,39.64397311090202,37.40665256633411,42.17508071930332,NaN,20,17,NaN,NaN,NaN,-1.1711373598394763,0.09797267313854263,1.269110032978019
2003-01-30,36.05,36.05,36.05,36.05,NaN,39.3172482826382,37.35345050490924,42.11413464249433,NaN,13,13,NaN,NaN,NaN,-1.159567793821116,-0.18034970929837613,0.9792180845227398
2003-01-31,37.95,37.95,37.95,37.95,NaN,39.19295298421654,37.37684460275594,42.07270046694712,NaN,22,18,NaN,NaN,NaN,-0.9792035372402704,-0.24478633702759822,0.7344172002126722
2003-02-03,38.24,38.24,38.24,38.24,NaN,39.10632089474231,37.410693834020414,42.034564143892915,NaN,26,23,NaN,NaN,NaN,-0.803011666891766,-0.26934738340203523,0.5336642834897307
2003-02-04,37.81,37.81,37.81,37.81,NaN,38.988473540674825,37.42635289935295,41.99252867977458,NaN,25,23,NaN,NaN,NaN,-0.6827897283153757,-0.31982287690448885,0.3629668514108868
2003-02-05,37.67,37.67,37.67,37.67,NaN,38.86861230970439,37.435907687613614,41.94951844415493,NaN,24,23,NaN,NaN,NaN,-0.5838875529213723,-0.3668925897408286,0.2169949631805437
2003-02-06,36.96,36.96,36.96,36.96,NaN,38.695102099731265,37.41724464104053,41.89987149446185,NaN,20,20,NaN,NaN,NaN,-0.538578078054545,-0.4562276343876377,0.08235044366690741
2003-02-07,35.87,35.87,35.87,35.87,NaN,38.43827463611933,37.35656838060757,41.83987277312392,NaN,12,14,NaN,NaN,NaN,-0.5522578510255726,-0.6079718701150583,-0.05571401908948573
2003-02-10,36.54,36.54,36.54,36.54,NaN,38.26570421465394,37.32454609117198,41.787137720655025,NaN,14,13,NaN,NaN,NaN,-0.48861602975396734,-0.666484056281945,-0.1778680265279776
2003-02-11,36.34,36.34,36.34,36.34,NaN,38.09064019513994,37.28593644053779,41.732937345325126,NaN,13,12,NaN,NaN,NaN,-0.434254453366177,-0.7206860932356989,-0.28643163986952186
2003-02-12,34.21,34.21,34.21,34.21,NaN,37.73785472285449,37.16531148208533,41.65808224736169,NaN,4,6,NaN,NaN,NaN,-0.510737615774057,-0.9248536595870931,-0.4141160438130361
2003-02-13,34.12,34.12,34.12,34.12,NaN,37.40895883895863,37.04588750239571,41.583076453855604,NaN,1,2,NaN,NaN,NaN,-0.5338702432934004,-1.0814538479297866,-0.5475836046363862
2003-02-14,35.6,35.6,35.6,35.6,NaN,37.24450803541694,36.98918603171352,41.52354335481226,NaN,8,5,NaN,NaN,NaN,-0.4209406080877617,-1.0737593647460884,-0.6528187566583267
2003-02-18,38.1,38.1,38.1,38.1,NaN,37.32228003219722,37.03274736380319,41.48947824680418,NaN,25,17,NaN,NaN,NaN,-0.16259631476764325,-0.8560641501178807,-0.6934678353502375
2003-02-19,37.56,37.56,37.56,37.56,NaN,37.343890938361106,37.05342393777169,41.45037896076633,NaN,34,27,NaN,NaN,NaN,-0.020286873755472,-0.7188264275445775,-0.6985395537891055
2003-02-20,38.14,38.14,38.14,38.14,NaN,37.416264489419184,37.09603476374143,41.41743986662935,NaN,49,41,NaN,NaN,NaN,0.11335609511035183,-0.5568444349011656,-0.6702005300115175
2003-02-21,39.94,39.94,39.94,39.94,NaN,37.645694990381074,37.20756281222216,41.40273897243404,NaN,72,61,NaN,NaN,NaN,0.3121604902570402,-0.2799999171902172,-0.5921604074472574
2003-02-24,38.23,38.23,38.23,38.23,NaN,37.69881362761916,37.247658388213445,41.37116943041977,NaN,63,62,NaN,NaN,NaN,0.31667367320681405,-0.19631831593873983,-0.5129919891455539
2003-02-25,38.97,38.97,38.97,38.97,NaN,37.814376025108324,37.3152011965188,41.347277197281265,NaN,76,70,NaN,NaN,NaN,0.35480381288547813,-0.06948722303870625,-0.4242910359241844
2003-02-26,37.94,37.94,37.94,37.94,NaN,37.82579638646211,37.33970311038081,41.313373941586924,NaN,68,68,NaN,NaN,NaN,0.2982396302278457,-0.051491498139377256,-0.349731128367223
2003-02-27,39.4,39.4,39.4,39.4,NaN,37.96890580587464,37.42049906683646,41.294335394904465,NaN,82,76,NaN,NaN,NaN,0.34351430324751825,0.07966175069217485,-0.2638525525553434
